,customer_id,Recency_flag,Freq_flag,monetary_flag
23194,25496464,5,2,5
23195,25498368,5,1,1
23196,25499264,5,1,2
23197,25502512,4,2,1
23198,25504080,5,2,5
23199,25507776,5,2,4
23200,25512816,5,2,4
23201,25513488,5,2,1
23202,25515392,5,2,2
23203,25516624,5,2,2
23204,25517184,5,2,3
23205,25517632,4,1,2
23206,25518080,5,1,3
23207,25519648,5,1,5
23208,25526368,4,1,1
23209,25526704,4,1,1
23210,25528384,5,2,3
23211,25528832,5,2,5
23212,25529840,5,1,5
23213,25530848,5,1,2
23214,25531408,5,2,2
23215,25532640,5,2,1
23216,25534544,5,2,3
23217,25535440,4,2,1
23218,25536000,5,2,2
23219,25536336,4,1,4
23220,25536896,5,2,4
23221,25537008,5,2,3
23222,25538800,5,2,4
23223,25540704,5,2,4
23224,25541600,5,1,1
23225,25542832,4,1,2
23226,25544848,5,1,2
23227,25545856,5,1,2
23228,25546864,5,2,2
23229,25547872,5,1,5
23230,25550560,5,2,3
23231,25550896,5,2,5
23232,25551792,4,2,4
23233,25553360,5,2,5
23234,25554256,5,1,2
23235,25555264,5,1,2
23236,25555600,5,2,2
23237,25556272,5,2,5
23238,25556720,5,1,3
23239,25558176,5,2,4
23240,25558848,5,1,5
23241,25563552,5,2,1
23242,25563888,5,2,1
23243,25564112,5,2,1
23244,25567360,5,2,2
23245,25568592,5,2,3
23246,25568928,5,2,3
23247,25569936,3,1,3
23248,25572064,5,2,5
23249,25575424,5,2,4
23250,25578000,5,2,4
23251,25578784,5,2,1
23252,25580576,4,1,1
23253,25581360,5,2,4
23254,25581808,5,1,3
23255,25581920,4,2,1
23256,25584272,5,2,4
23257,25585168,4,2,4
23258,25585616,4,1,1
23259,25585952,5,1,2
23260,25586624,3,1,1
23261,25586848,4,1,1
23262,25594912,5,2,2
23263,25597712,4,1,5
23264,25600064,5,1,4
23265,25602528,4,1,4
23266,25603424,5,1,3
23267,25605664,4,1,1
23268,25605888,5,2,3
23269,25606112,5,1,4
23270,25607680,5,2,4
23271,25608688,5,1,4
23272,25611152,5,1,1
23273,25612160,4,1,1
23274,25612384,4,1,2
23275,25613392,5,2,1
23276,25615520,4,1,3
23277,25616304,5,2,5
23278,25617760,5,1,1
23279,25618320,4,1,3
23280,25618544,5,1,3
23281,25619664,5,1,2
23282,25620000,5,2,4
23283,25621232,4,1,4
23284,25621344,5,1,2
23285,25623920,5,2,4
23286,25624592,5,2,2
23287,25629184,5,2,3
23288,25630864,5,1,2
23289,25634784,5,1,1
23290,25634896,5,2,1
23291,25635680,5,1,4
23292,25637696,4,2,1
23293,25638928,5,2,3
23294,25639936,5,2,5
23295,25640160,5,1,2
23296,25643184,5,1,3
23297,25644192,5,1,3
23298,25649232,4,1,1
23299,25649456,5,2,2
23300,25650352,4,1,1
23301,25652144,4,1,2
23302,25653152,5,1,1
23303,25653264,5,2,4
23304,25654832,4,1,3
23305,25654944,5,2,1
23306,25655280,4,2,1
23307,25655952,5,1,2
23308,25656512,5,2,2
23309,25658416,4,1,4
23310,25659200,4,2,1
23311,25661104,4,2,2
23312,25667712,5,2,4
23313,25668384,4,1,3
23314,25670960,5,1,1
23315,25675440,5,1,2
23316,25676000,4,1,1
23317,25677680,5,2,4
23318,25678576,5,2,1
23319,25679136,4,1,1
23320,25679248,5,2,1
23321,25680816,5,2,4
23322,25681376,4,2,5
23323,25681712,5,1,4
23324,25682384,4,1,1
23325,25682944,4,1,3
23326,25687088,4,1,2
23327,25687984,5,2,2
23328,25688656,4,2,3
23329,25689664,5,2,4
23330,25689888,5,2,4
23331,25690672,5,1,2
23332,25690784,5,2,4
23333,25691232,5,2,1
23334,25691456,5,2,5
23335,25692464,5,2,5
23336,25692800,5,2,4
23337,25693808,4,2,4
23338,25694144,5,2,5
23339,25694368,4,1,1
23340,25695040,5,2,3
23341,25696832,5,2,3
23342,25697504,4,1,5
23343,25699184,5,2,1
23344,25703776,3,1,2
23345,25704448,5,2,2
23346,25704672,4,1,4
23347,25706352,5,2,3
23348,25707136,5,2,5
23349,25707360,4,1,5
23350,25708928,5,2,5
23351,25709712,5,1,4
23352,25711392,5,1,1
23353,25712960,5,2,3
23354,25713184,5,2,4
23355,25713520,5,1,3
23356,25714416,5,2,2
23357,25715200,4,1,4
23358,25716544,4,1,1
23359,25716768,4,1,4
23360,25717104,3,1,1
23361,25719008,3,1,5
23362,25720016,4,2,1
23363,25720800,4,1,4
23364,25727632,5,2,1
23365,25727968,5,2,5
23366,25728640,5,2,5
23367,25729872,5,1,2
23368,25732784,5,2,4
23369,25734352,5,1,4
23370,25734912,4,1,2
23371,25736368,5,2,1
23372,25737264,5,1,5
23373,25738384,5,2,2
23374,25738496,5,2,3
23375,25739280,5,1,1
23376,25741520,5,2,4
23377,25742528,5,1,4
23378,25742976,4,2,1
23379,25744880,5,2,3
23380,25745552,4,1,1
23381,25746784,5,1,2
23382,25748352,4,1,2
23383,25756640,4,1,2
23384,25756752,5,2,1
23385,25761344,5,2,3
23386,25763584,5,2,3
23387,25765376,5,2,4
23388,25766496,5,2,2
23389,25767056,5,1,1
23390,25767952,5,1,1
23391,25768400,4,2,2
23392,25768624,5,1,4
23393,25769408,5,2,3
23394,25769744,5,2,2
23395,25773440,5,2,5
23396,25773552,5,1,1
23397,25774224,5,1,3
23398,25776352,4,2,2
23399,25779824,5,1,1
23400,25780048,4,1,4
23401,25785312,4,1,3
23402,25787216,5,1,3
23403,25788784,4,1,2
23404,25789008,4,1,4
23405,25789456,4,1,5
23406,25790576,5,1,3
23407,25794160,5,1,1
23408,25795168,4,1,1
23409,25796960,5,2,4
23410,25798640,5,2,1
23411,25799984,5,1,1
23412,25801216,5,1,4
23413,25801888,4,1,4
23414,25806032,4,2,4
23415,25813424,5,2,3
23416,25815440,5,1,5
23417,25815552,4,1,3
23418,25816112,4,1,5
23419,25818352,4,1,3
23420,25819584,5,1,5
23421,25820368,5,2,3
23422,25821824,5,2,4
23423,25822048,4,1,4
23424,25824400,4,1,2
23425,25825408,5,2,3
23426,25828656,5,2,1
23427,25830336,5,2,5
23428,25831120,5,2,2
23429,25833920,5,2,1
23430,25834032,5,2,5
23431,25837840,5,2,5
23432,25837952,4,1,2
23433,25838064,4,1,1
23434,25838400,5,2,1
23435,25838960,4,1,2
23436,25840528,5,2,4
23437,25842320,5,2,3
23438,25844448,4,1,4
23439,25845120,5,2,2
23440,25847360,5,2,4
23441,25847584,5,2,1
23442,25848480,5,1,1
23443,25852736,5,1,4
23444,25852848,5,1,2
23445,25853968,5,1,2
23446,25854752,5,1,2
23447,25855760,5,1,1
23448,25856656,5,1,3
23449,25857888,4,1,2
23450,25860128,5,2,5
23451,25860912,5,1,1
23452,25861360,4,2,4
23453,25861808,5,1,5
23454,25862144,5,2,2
23455,25863040,5,2,2
23456,25863152,5,1,2
23457,25864272,5,1,5
23458,25864496,5,2,4
23459,25866624,5,2,5
23460,25866960,4,1,4
23461,25872112,5,1,3
23462,25873680,5,1,3
23463,25876480,5,1,3
23464,25877376,5,2,3
23465,25877488,4,1,4
23466,25878832,5,1,3
23467,25879392,5,2,4
23468,25879840,5,2,3
23469,25880400,5,2,2
23470,25881184,5,1,3
23471,25881744,5,1,5
23472,25881968,5,2,1
23473,25883872,5,2,5
23474,25884432,4,2,1
23475,25884992,4,1,2
23476,25885664,5,2,4
23477,25887568,5,2,4
23478,25893616,5,2,4
23479,25895184,5,2,5
23480,25896976,5,1,4
23481,25897648,5,1,2
23482,25898432,4,1,3
23483,25899440,5,2,5
23484,25900560,5,2,2
23485,25902800,5,2,1
23486,25903248,4,2,1
23487,25906384,5,2,5
23488,25910752,4,2,2
23489,25911312,4,1,1
23490,25913216,5,2,3
23491,25917360,5,1,1
23492,25917472,4,1,2
23493,25919152,5,2,3
23494,25919600,5,1,1
23495,25920608,5,2,1
23496,25920720,5,2,2
23497,25925200,5,2,2
23498,25925648,4,1,2
23499,25926096,5,2,5
23500,25927328,4,2,1
23501,25928672,5,1,2
23502,25931024,4,1,3
23503,25935168,5,2,3
23504,25936400,5,1,3
23505,25938416,5,1,1
23506,25939088,5,1,3
23507,25939872,4,2,2
23508,25944352,5,1,5
23509,25948384,5,2,1
23510,25948496,5,2,2
23511,25949168,5,2,4
23512,25952528,5,2,1
23513,25953088,5,1,2
23514,25954544,4,2,4
23515,25956000,5,2,3
23516,25956224,4,2,5
23517,25960592,5,2,5
23518,25960816,5,2,4
23519,25961040,5,2,4
23520,25961152,5,2,4
23521,25961600,5,2,4
23522,25962048,5,2,5
23523,25965408,5,2,5
23524,25965520,5,2,2
23525,25966416,5,1,2
23526,25966864,5,2,2
23527,25968432,5,2,2
23528,25968656,4,1,3
23529,25974592,5,1,2
23530,25974816,5,1,2
23531,25975264,4,1,2
23532,25976160,5,2,5
23533,25976496,5,2,5
23534,25977056,5,2,1
23535,25978400,4,2,3
23536,25980304,5,2,3
23537,25982880,5,2,5
23538,25984112,5,2,1
23539,25984672,4,2,1
23540,25986352,5,2,1
23541,25987360,5,2,5
23542,25987696,5,1,3
23543,25988032,5,2,4
23544,25988368,4,1,3
23545,25990048,5,1,3
23546,25991840,5,2,4
23547,25993520,5,2,5
23548,25994528,5,2,5
23549,25995088,5,2,5
23550,25996544,5,1,2
23551,25996656,5,2,5
23552,25996992,5,1,5
23553,25997552,4,2,2
23554,25998560,5,1,4
23555,25999792,4,1,4
23556,26002592,4,2,3
23557,26005168,5,2,3
23558,26005280,5,1,1
23559,26008304,5,1,1
23560,26009424,5,2,3
23561,26012000,5,2,2
23562,26012896,4,1,2
23563,26013344,5,1,3
23564,26013680,5,1,5
23565,26014128,5,2,3
23566,26015024,4,2,1
23567,26016592,5,2,2
23568,26018720,5,2,5
23569,26019056,5,2,2
23570,26019616,5,2,3
23571,26021408,4,1,1
23572,26021856,5,1,1
23573,26023648,4,1,2
23574,26024432,5,2,2
23575,26024656,4,1,4
23576,26026112,5,2,3
23577,26026672,5,2,2
23578,26027456,4,1,1
23579,26028128,5,2,3
23580,26029024,5,2,3
23581,26031376,4,1,4
23582,26032496,4,2,4
23583,26032944,5,1,4
23584,26033504,4,1,3
23585,26034960,5,2,5
23586,26035408,4,2,5
23587,26037200,4,1,2
23588,26037536,5,2,2
23589,26040560,5,2,3
23590,26040672,5,2,3
23591,26041120,5,1,3
23592,26041904,4,1,5
23593,26044816,4,2,1
23594,26049296,5,1,4
23595,26050640,5,2,5
23596,26051312,5,1,2
23597,26052992,4,1,2
23598,26056576,4,1,3
23599,26061616,5,2,5
23600,26064640,4,1,5
23601,26067440,5,2,4
23602,26068336,5,1,3
23603,26069120,4,2,5
23604,26072368,4,1,2
23605,26075280,5,1,2
23606,26076288,4,1,3
23607,26076848,5,1,2
23608,26077072,5,2,2
23609,26077520,5,2,4
23610,26080768,5,1,5
23611,26085024,5,1,2
23612,26086368,4,1,4
23613,26086816,5,1,3
23614,26086928,4,1,1
23615,26088160,4,2,1
23616,26088608,5,2,1
23617,26090288,5,1,2
23618,26095776,5,2,3
23619,26095888,5,2,2
23620,26096224,4,1,5
23621,26097456,5,2,2
23622,26098912,5,2,4
23623,26099472,5,2,1
23624,26099808,5,1,1
23625,26101712,4,1,5
23626,26105072,4,2,1
23627,26106752,5,1,1
23628,26108544,5,2,1
23629,26112576,5,1,2
23630,26113920,4,1,1
23631,26118624,4,1,1
23632,26125792,5,1,3
23633,26125904,5,1,1
23634,26126240,5,1,3
23635,26126688,4,2,3
23636,26126800,5,1,2
23637,26127136,5,2,1
23638,26127360,5,2,2
23639,26128256,5,2,5
23640,26134192,5,2,4
23641,26135536,5,2,1
23642,26137216,5,2,3
23643,26137888,4,1,2
23644,26138672,5,2,3
23645,26140016,5,2,3
23646,26140128,4,2,4
23647,26140352,4,1,1
23648,26140912,5,1,1
23649,26141808,5,1,1
23650,26144048,5,1,1
23651,26145616,5,2,1
23652,26146064,4,1,3
23653,26148192,4,2,2
23654,26149536,5,2,1
23655,26150096,5,1,2
23656,26150544,5,1,2
23657,26152560,5,2,4
23658,26154352,5,1,1
23659,26154688,5,1,3
23660,26155472,5,2,3
23661,26155808,5,1,1
23662,26156816,5,2,5
23663,26157488,4,1,2
23664,26158720,4,1,3
23665,26161632,5,1,3
23666,26162528,4,1,5
23667,26163200,4,1,3
23668,26165104,5,2,4
23669,26167456,5,1,1
23670,26167904,5,2,5
23671,26168912,4,2,3
23672,26170704,5,2,2
23673,26172720,4,1,3
23674,26174288,5,2,4
23675,26175520,5,1,2
23676,26177200,5,2,1
23677,26179440,5,1,3
23678,26181904,4,1,2
23679,26182016,5,2,4
23680,26182576,4,1,4
23681,26182912,4,2,2
23682,26183136,5,2,4
23683,26183920,5,1,4
23684,26184928,5,2,2
23685,26185600,5,2,4
23686,26186384,5,2,3
23687,26187056,5,1,4
23688,26188960,5,2,2
23689,26189968,5,2,1
23690,26192656,5,2,3
23691,26193440,5,2,4
23692,26198480,4,1,1
23693,26199040,5,1,2
23694,26201280,5,2,2
23695,26203632,5,2,2
23696,26206096,5,2,5
23697,26207328,5,1,3
23698,26210240,5,1,2
23699,26210576,5,2,3
23700,26211024,4,1,1
23701,26213712,5,1,2
23702,26215504,5,2,2
23703,26216960,4,1,3
23704,26217968,5,1,2
23705,26222560,5,2,2
23706,26222896,4,1,3
23707,26224240,5,1,1
23708,26224912,5,2,3
23709,26225360,5,2,4
23710,26227376,5,2,5
23711,26228944,4,2,4
23712,26230400,5,1,1
23713,26230736,5,1,1
23714,26232416,4,1,2
23715,26233088,5,1,2
23716,26233312,4,1,3
23717,26234544,5,2,1
23718,26235664,5,1,1
23719,26236784,4,1,2
23720,26237568,5,1,3
23721,26238800,4,1,1
23722,26239920,5,2,2
23723,26241600,4,1,1
23724,26242384,4,1,1
23725,26243392,4,1,2
23726,26248096,4,2,3
23727,26251232,4,2,2
23728,26254480,4,1,3
23729,26254704,4,1,4
23730,26258736,5,1,4
23731,26259856,5,2,5
23732,26260304,5,1,1
23733,26260640,4,2,1
23734,26261312,5,2,4
23735,26262656,5,2,1
23736,26262768,5,1,1
23737,26263104,5,2,2
23738,26264560,4,1,2
23739,26265232,5,2,3
23740,26271168,4,2,3
23741,26271280,5,2,3
23742,26271728,5,2,3
23743,26274192,5,1,3
23744,26277664,4,1,1
23745,26279904,5,2,5
23746,26282032,5,1,3
23747,26282144,5,1,4
23748,26282592,5,2,3
23749,26282816,5,1,4
23750,26284272,4,1,2
23751,26284496,5,1,2
23752,26286400,5,2,4
23753,26288752,5,1,3
23754,26289648,5,1,3
23755,26295472,5,2,3
23756,26296816,5,2,3
23757,26298496,5,2,3
23758,26299504,4,1,1
23759,26302640,5,1,1
23760,26303200,5,2,3
23761,26306224,5,2,3
23762,26308912,4,2,5
23763,26309024,5,2,5
23764,26311152,5,2,3
23765,26311488,4,1,5
23766,26316528,5,1,2
23767,26317424,4,1,2
23768,26317760,5,1,2
23769,26319104,5,2,3
23770,26322800,5,1,1
23771,26326496,5,1,2
23772,26326720,5,2,2
23773,26327504,5,1,2
23774,26328400,4,2,3
23775,26329184,5,1,1
23776,26329296,5,2,5
23777,26332544,5,1,4
23778,26337808,4,1,4
23779,26341504,5,2,4
23780,26341728,5,2,5
23781,26342512,4,2,1
23782,26342848,5,2,1
23783,26343744,4,2,1
23784,26345200,5,2,5
23785,26348896,5,1,3
23786,26349456,5,2,5
23787,26350352,4,1,1
23788,26352592,5,2,5
23789,26353264,5,2,1
23790,26354384,4,1,3
23791,26355056,4,2,1
23792,26355840,4,1,1
23793,26359984,5,2,2
23794,26360096,5,1,3
23795,26360768,5,2,1
23796,26362448,5,1,1
23797,26367264,4,1,5
23798,26369504,5,1,1
23799,26371184,5,2,5
23800,26373984,5,1,4
23801,26374768,5,1,3
23802,26375776,4,1,1
23803,26375888,5,1,4
23804,26376560,5,2,3
23805,26379472,4,1,2
23806,26379808,5,2,1
23807,26381488,4,1,2
23808,26381712,4,2,3
23809,26383280,4,1,3
23810,26386080,5,2,4
23811,26386304,5,2,4
23812,26386864,5,1,1
23813,26390000,5,2,3
23814,26393808,5,2,3
23815,26395264,5,2,3
23816,26397392,5,1,2
23817,26400640,4,1,4
23818,26402432,4,1,3
23819,26403664,4,1,2
23820,26404112,5,2,2
23821,26406128,5,1,1
23822,26408144,5,1,1
23823,26408480,4,1,2
23824,26408704,5,1,2
23825,26410048,5,2,5
23826,26410496,5,2,5
23827,26410944,5,2,3
23828,26411728,4,1,1
23829,26412400,4,2,5
23830,26413632,5,2,5
23831,26415312,5,1,5
23832,26416096,5,1,4
23833,26416544,5,2,4
23834,26418000,5,1,5
23835,26418784,5,2,3
23836,26419232,5,1,1
23837,26420352,5,2,4
23838,26420464,4,2,3
23839,26422368,5,2,4
23840,26422928,5,1,2
23841,26423600,5,2,5
23842,26425168,5,2,5
23843,26428640,4,1,3
23844,26429984,5,2,5
23845,26430432,5,1,2
23846,26430656,4,1,2
23847,26435472,4,1,2
23848,26436368,5,2,2
23849,26437712,4,1,1
23850,26439504,5,2,4
23851,26440736,4,1,1
23852,26442528,4,2,4
23853,26442864,5,1,5
23854,26445776,5,2,2
23855,26448240,5,1,1
23856,26448912,4,2,2
23857,26449920,4,2,5
23858,26450032,5,2,5
23859,26453392,5,2,2
23860,26453616,5,1,1
23861,26455072,5,1,2
23862,26455856,5,2,4
23863,26456864,5,2,5
23864,26459664,5,1,1
23865,26463136,5,2,5
23866,26465152,5,2,3
23867,26465824,4,1,3
23868,26467168,4,1,1
23869,26469632,5,1,4
23870,26471312,4,1,4
23871,26472320,4,2,5
23872,26476016,4,2,5
23873,26479152,5,1,1
23874,26480384,4,1,4
23875,26483744,4,1,2
23876,26483856,5,1,2
23877,26484864,5,1,3
23878,26485200,5,2,4
23879,26486544,4,1,1
23880,26486656,5,2,4
23881,26488112,5,2,3
23882,26493824,5,1,1
23883,26494720,4,1,3
23884,26504464,5,1,1
23885,26506032,5,1,5
23886,26506256,4,2,1
23887,26506368,5,1,4
23888,26507264,5,2,4
23889,26510624,5,2,4
23890,26510848,5,1,3
23891,26511296,4,1,4
23892,26511968,5,1,4
23893,26514208,4,1,1
23894,26514992,5,1,4
23895,26515216,4,1,1
23896,26516112,4,1,3
23897,26517904,5,2,1
23898,26523840,4,1,3
23899,26528320,5,2,5
23900,26529216,5,1,2
23901,26529440,4,1,5
23902,26530112,4,1,3
23903,26530336,5,1,3
23904,26532016,5,2,1
23905,26533696,5,1,5
23906,26536608,5,2,1
23907,26540528,5,2,3
23908,26540976,5,2,2
23909,26541984,5,1,3
23910,26542432,5,2,5
23911,26548256,4,2,3
23912,26549264,4,1,4
23913,26551728,4,1,5
23914,26551840,4,1,1
23915,26552176,5,1,2
23916,26552512,4,1,3
23917,26552848,4,1,1
23918,26554192,5,1,1
23919,26554752,4,1,2
23920,26555312,4,2,5
23921,26557776,5,1,1
23922,26558336,4,1,4
23923,26558448,5,2,3
23924,26559456,4,1,5
23925,26559680,5,1,1
23926,26560800,5,1,4
23927,26561136,5,2,2
23928,26561472,5,2,5
23929,26562032,5,1,3
23930,26562256,4,1,1
23931,26564384,4,1,5
23932,26564720,5,2,3
23933,26564832,5,1,5
23934,26566176,5,1,4
23935,26566848,5,2,3
23936,26570320,5,2,1
23937,26571104,5,1,4
23938,26571216,5,1,1
23939,26571552,5,2,3
23940,26574128,5,1,3
23941,26574464,5,1,4
23942,26576256,5,2,2
23943,26576368,4,1,5
23944,26581072,5,2,2
23945,26582640,5,1,3
23946,26583872,4,1,4
23947,26584656,4,2,4
23948,26587120,4,1,3
23949,26587456,5,2,3
23950,26589360,5,1,2
23951,26589472,4,1,4
23952,26590368,5,1,5
23953,26595968,5,2,3
23954,26596976,5,2,1
23955,26604368,4,1,1
23956,26608176,5,2,4
23957,26608960,5,1,1
23958,26611648,5,2,3
23959,26612320,5,1,3
23960,26616688,5,1,3
23961,26620720,5,2,2
23962,26621168,4,1,4
23963,26621392,4,1,1
23964,26621616,5,2,4
23965,26623856,5,2,5
23966,26624752,4,1,3
23967,26625536,5,1,3
23968,26628784,4,1,3
23969,26629008,4,1,3
23970,26630576,5,1,4
23971,26631472,4,1,1
23972,26635280,5,2,2
23973,26636176,4,1,4
23974,26636400,5,1,1
23975,26636512,5,1,5
23976,26636736,5,1,2
23977,26638528,5,1,5
23978,26640096,5,2,3
23979,26643120,4,2,5
23980,26644688,5,2,3
23981,26646144,4,2,2
23982,26652416,5,1,3
23983,26652528,5,1,1
23984,26653648,5,1,2
23985,26653984,5,1,2
23986,26654208,5,2,4
23987,26655664,5,1,1
23988,26657680,4,1,3
23989,26658016,4,1,2
23990,26660704,5,2,3
23991,26660816,5,2,3
23992,26661376,5,2,2
23993,26664176,5,1,1
23994,26665072,5,2,3
23995,26670672,4,2,5
23996,26673696,5,2,1
23997,26676048,5,1,3
23998,26676160,4,1,2
23999,26677392,4,1,2
24000,26678064,5,1,3
24001,26679744,5,2,1
24002,26680864,5,1,5
24003,26684448,5,2,2
24004,26687808,5,2,2
24005,26690272,5,2,1
24006,26691616,5,2,4
24007,26694192,5,2,5
24008,26694528,5,2,5
24009,26695088,5,1,1
24010,26695760,5,2,5
24011,26695872,4,1,2
24012,26697664,5,2,3
24013,26698112,5,1,4
24014,26699120,4,1,2
24015,26699456,5,2,4
24016,26699904,5,1,3
24017,26701808,5,2,2
24018,26702480,5,1,5
24019,26702592,5,2,1
24020,26703488,4,1,1
24021,26705056,4,1,4
24022,26705840,5,1,1
24023,26706960,5,2,3
24024,26707408,5,2,4
24025,26708304,5,2,5
24026,26710544,5,2,4
24027,26710656,5,2,2
24028,26715472,5,2,1
24029,26715696,5,1,3
24030,26724656,5,1,4
24031,26729360,4,1,2
24032,26732160,4,1,3
24033,26732608,4,1,4
24034,26732832,4,1,5
24035,26733616,4,1,2
24036,26734400,5,2,2
24037,26735072,4,1,2
24038,26735744,5,2,4
24039,26738768,4,1,2
24040,26743584,5,2,2
24041,26744368,4,2,4
24042,26745376,5,2,3
24043,26745488,5,1,2
24044,26746832,5,2,1
24045,26748176,5,2,3
24046,26748624,4,1,1
24047,26749856,5,2,1
24048,26750640,5,1,2
24049,26752880,5,1,1
24050,26754112,4,1,4
24051,26755120,4,1,4
24052,26758032,5,2,2
24053,26759712,4,1,4
24054,26761168,4,1,1
24055,26763632,5,1,4
24056,26767440,5,2,3
24057,26771136,5,1,3
24058,26777184,5,2,4
24059,26777520,5,2,3
24060,26778080,5,2,3
24061,26778640,5,2,3
24062,26780544,5,2,5
24063,26784576,4,1,3
24064,26786480,4,2,2
24065,26787152,4,1,2
24066,26791520,5,1,3
24067,26792304,5,1,1
24068,26798464,4,1,2
24069,26798912,5,1,1
24070,26800816,5,2,2
24071,26805744,5,2,3
24072,26811568,5,2,3
24073,26813136,5,1,1
24074,26814816,5,2,2
24075,26815152,4,1,3
24076,26815264,5,2,2
24077,26816272,5,2,4
24078,26816384,5,2,4
24079,26819184,5,2,1
24080,26819296,5,2,3
24081,26822096,5,1,1
24082,26824896,5,2,5
24083,26825008,5,1,5
24084,26825232,5,1,5
24085,26829376,5,1,4
24086,26831728,4,1,3
24087,26834528,5,2,4
24088,26835088,5,2,4
24089,26839680,5,1,2
24090,26843600,5,1,2
24091,26844608,5,1,4
24092,26844832,4,1,1
24093,26847968,5,2,2
24094,26849648,5,1,3
24095,26852112,5,2,5
24096,26852560,5,2,3
24097,26852784,5,2,1
24098,26854464,5,2,1
24099,26859392,5,2,5
24100,26866112,5,2,1
24101,26867792,5,1,2
24102,26871600,4,1,2
24103,26872048,5,1,5
24104,26873840,5,2,5
24105,26877648,5,2,5
24106,26878432,5,1,3
24107,26880560,4,1,4
24108,26881456,5,1,2
24109,26881904,5,2,4
24110,26885376,5,1,2
24111,26886720,5,2,2
24112,26887280,5,2,3
24113,26887728,5,2,3
24114,26889744,5,1,2
24115,26891200,5,2,5
24116,26893440,5,2,2
24117,26894560,4,2,1
24118,26894672,5,1,4
24119,26895120,5,1,1
24120,26898256,5,2,5
24121,26901952,5,1,2
24122,26902400,5,2,4
24123,26903744,5,2,2
24124,26907104,5,2,2
24125,26907328,4,1,2
24126,26911136,5,2,4
24127,26911920,5,2,4
24128,26912592,5,2,2
24129,26916176,4,1,1
24130,26917184,5,1,2
24131,26918416,4,1,2
24132,26919312,5,2,5
24133,26929504,5,1,3
24134,26930176,5,2,2
24135,26931632,5,2,4
24136,26931744,5,1,4
24137,26933312,5,1,2
24138,26934992,5,2,2
24139,26936448,4,2,2
24140,26939472,5,1,2
24141,26943392,5,1,5
24142,26943952,5,2,1
24143,26944848,5,1,1
24144,26951344,4,1,1
24145,26953472,5,2,1
24146,26954928,4,1,3
24147,26958848,5,1,1
24148,26960416,5,1,2
24149,26960976,5,2,2
24150,26962096,5,1,1
24151,26962768,5,2,4
24152,26964560,5,1,3
24153,26968144,5,2,1
24154,26972064,5,2,4
24155,26974528,4,2,4
24156,26975088,4,1,5
24157,26975536,4,1,2
24158,26976096,5,2,4
24159,26976432,5,1,1
24160,26978784,5,1,1
24161,26980576,5,1,3
24162,26981248,4,2,3
24163,26981360,5,2,3
24164,26983264,5,1,3
24165,26985056,4,1,1
24166,26985168,5,1,4
24167,26985952,5,1,3
24168,26991888,5,1,1
24169,26993904,5,1,3
24170,26995696,4,2,2
24171,26997152,5,2,2
24172,26997936,5,2,5
24173,26999056,5,1,2
24174,26999504,5,1,1
24175,27003760,5,2,4
24176,27004320,4,2,4
24177,27005216,5,2,4
24178,27005888,4,1,3
24179,27006112,5,2,3
24180,27009360,5,1,1
24181,27010144,5,2,4
24182,27012384,4,1,1
24183,27014064,4,1,4
24184,27019216,5,2,1
24185,27021120,5,1,1
24186,27023472,5,1,3
24187,27023920,4,2,4
24188,27028960,4,1,1
24189,27031760,5,2,4
24190,27037360,5,2,3
24191,27038592,4,1,2
24192,27038704,5,1,2
24193,27039488,5,1,1
24194,27040384,4,1,1
24195,27040496,3,1,1
24196,27045312,5,2,5
24197,27046432,5,2,5
24198,27047888,5,1,2
24199,27048896,5,1,2
24200,27053488,4,1,1
24201,27053600,5,2,5
24202,27059200,4,1,1
24203,27059536,4,1,1
24204,27059648,4,1,5
24205,27062112,5,2,5
24206,27062448,4,1,1
24207,27065920,4,1,3
24208,27066928,4,1,2
24209,27067040,5,2,3
24210,27070736,5,2,4
24211,27072976,5,2,3
24212,27073424,5,1,2
24213,27073872,5,1,1
24214,27074992,5,2,4
24215,27075328,4,1,4
24216,27077680,5,1,3
24217,27077904,5,1,2
24218,27078240,5,2,4
24219,27078800,5,2,1
24220,27079584,4,1,2
24221,27081824,5,1,1
24222,27082160,5,1,2
24223,27082720,5,1,1
24224,27087760,5,1,5
24225,27091568,5,1,5
24226,27093136,4,1,3
24227,27095152,5,2,5
24228,27095936,5,2,5
24229,27099856,5,2,5
24230,27099968,5,2,5
24231,27100080,5,1,2
24232,27100304,4,1,2
24233,27101200,4,1,2
24234,27101536,4,2,1
24235,27105456,4,1,1
24236,27106576,5,1,2
24237,27108816,5,2,2
24238,27109712,5,2,2
24239,27116992,5,1,4
24240,27119344,5,2,4
24241,27120128,5,2,5
24242,27120800,5,2,2
24243,27123936,5,1,3
24244,27124944,5,2,1
24245,27132224,4,1,4
24246,27133232,4,1,1
24247,27133344,5,2,2
24248,27133456,4,1,4
24249,27133792,4,1,2
24250,27135248,4,1,2
24251,27135584,4,2,5
24252,27137488,5,2,4
24253,27138160,5,2,4
24254,27139392,5,2,4
24255,27140176,4,2,3
24256,27140512,5,2,2
24257,27140736,5,2,2
24258,27140848,5,1,4
24259,27140960,4,1,2
24260,27142528,5,1,1
24261,27143200,5,2,2
24262,27143536,5,1,3
24263,27144096,5,2,4
24264,27144880,4,1,3
24265,27147008,4,1,2
24266,27147120,4,1,1
24267,27148800,5,2,1
